target,tweet
1,"RT @NBCNews: 7.2 quake strikes near one of Philippines' largest cities, according to USGS. Reuters &amp; local media report 4 killed http://t.câ€_"
1,"RT @WW5SOSFamily: there was an earthquake in the philippines(visayas) earlier while i was fangirling at keek, pls pray for them guys it wasâ€_"
1,"RT @RicoHizon: 7.2 magnitude quake strikes #Bohol, #Philippines at 8:12 am according to the USGS. Praying for the safety of our our kababayâ€_"
1,"RT @EXOffical_: Felt sorry for the victims of the magnitude 7.2 #earthquake in Bohol,Philippines :(("
1,RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe
1,"#SuryaRay #Indian 7.2 quake hits central Philippines, killing 4 - USA TODAY http://t.co/uSbXYdbBHO @SuryaRay #India"
1,"RT @EXOffical_: Felt sorry for the victims of the magnitude 7.2 #earthquake in Bohol,Philippines :(("
1,Photo: #Soco #glass #broken after the shaky #earthquake at #home #kaloka #cebu #instapic #instagram... http://t.co/JpZIdjEIaw
1,GOD . wag nio po clang papabayaan #PrayForBohol
1,"4 people killed in building collapse in Cebu Philippines after 7.2 earthquake, per National Disaster Agency - @Reuters"
1,"7.2-earthquake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday,... http://t.co/YVFyXT1ltJ"
1,"7.2 quake hits central Philippines, killing 4 - http://t.co/sx1fmLwhGb"
1,RT @Reuters: Four killed in building collapse after Philippines quake: disaster agency http://t.co/oPHoBr6CFq
1,"7.2-earthquake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday,... http://t.co/ctlNeG4G40"
1,"7.2-earthquake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday,... http://t.co/5a2SG6gu3S"
1,RT @EXOffical_: NOW: Church and roads impacted by large 7.2 magnitude #earthquake in #Bohol #Philippines Tuesday. 4 dead. http://t.co/CUzVDâ€_
1,RT @disguised101: @danicelorenzo: i pray for the safety of the people there in visayas #earthquake #Philippines http://t.co/aNW5FJW3pS Stâ€_
1,RT @nglive2: AFP Major 7.2 magnitude quake strikes Philippines: USGS http://t.co/6LyIvywxkQ
1,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dDâ€_"
1,"RT @bbcnews_ticker: Earthquake measuring 7.2 magnitude hits central Philippines, killing four people - officials http://t.co/4wmjUmSW4u"
1,7.2 magnitude keep safe everyone #PrayForBohol and to the nearest island who also affected of earthquake #PrayForPhilippines
1,"RT @duvall_jd: 7.2 quake hits central Philippines, killing 4 - USA TODAY: Vancouver Sun7.2 quake hits central Ph... http://t.co/EGYxj0FEaC â€_"
1,@Reuters: Four killed in building collapse after Philippines quake: disaster agency http://t.co/tCt1uHnbS0
1,Latest on the deadly #earthquake that hit the #Philippines just over an hour ago.... http://t.co/0zBCFdXD8J http://t.co/rhrO0kw3SI...
1,Let's be united and pray for the #EarthquakeVictims in Bohol and other nearby provinces. #PrayforVisayas #earthquake
1,RT @kenzhuxiaotian: â€œ@itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safeâ€ù -Be safe guys!
1,"Felt sorry for the victims of the magnitude 7.2 #earthquake in Bohol,Philippines :(("
1,"For a Boholano OFW like me, walang ibang magawa sa ngayon kundi ang magdasal at umiyak. #prayforBohol"
1,RT @yongchavezLA: RT @NBCNews: 7.2 quake strikes near one of Philippines' largest cities. Reuters &amp; local media report 4 killed http://t.coâ€_
1,RT @LANow: No California tsunami threat after 7.2 earthquake in Philippines http://t.co/5j8N1TsdLm
1,RT @GasiaKTVU: #breaking Radio reports say a 7.2-magnitude quake has killed at least 4 people in central Philippines @KTVU
1,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central Philippines http://t.co/QTOTifxâ€_
1,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dDâ€_"
1,Just found out about what happened in #bohol.. saw pictures of churches ruined. :(( #keepsafe #earthquakes
1,â€œ@gabyramaaaa: Loboc Church in Bohol #prayforbohol http://t.co/G1ZOvh5Zglâ€ù
1,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central (more) http://t.co/MHGv5ifvHZ
1,RT @AP: BREAKING: Radio reports say a 7.2-magnitude quake has killed at least 4 people in central Philippines
1,#PrayforBoholandCebu #PrayForBohol #PrayForCarmenBohol _Ÿ™è_Ÿ™è
1,Magnitude 7.2 is no more joke.. #PrayForBohol
1,"#PrayforVisayas Kanta nalang ako, para hindi ma rattle :( :("
1,please pray for #Bohol
1,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dDâ€_"
1,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central Philippines http://t.co/QTOTifxâ€_
1,Sending my prayers to all those affected by 7.2 magnitude earthquake that just hit the Philippines.
1,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay â™¡
1,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay â™¡
1,"Before anything else, #PrayforVisayas"
1,"RT @Elcid_Lao: The Miraculous Famous Dauis Church of Panglao, Bohol destroyed!!! @ABSCBNNews Photo: Thara co #PrayForBohol http://t.co/DAl1â€_"
1,RT @enzodeocales: 411 Year old Loboc Church in Bohol is badly damaged by a 7.2 earthquake. Very heartbreaking ;'(( #PrayForBohol http://t.câ€_
1,At least 4 people killed after 7.2 #earthquake hits central #Philippines. #least (http://t.co/3UVVRfBCDs)
1,4 Killed in Philippines Earthquake http://t.co/eJgUk1ZhdQ
1,"A 7.2-magnitude earthquake struck in southeastern Philippines, says USGS. via @cnnbrk"
1,Mayor Rama announced no classes for both private and public schools until tomorrow. #cebu #earthquakePH | via @cebudailynews
1,RT @YsaGalan: this is what happened to Baclayon Church. One of the oldest church in Philippines. #earthquake #cebuearthquake http://t.co/8Gâ€_
1,RT @BILLYversCebu: Earthquake!!! First time I felt this.  #PrayforVisayas
1,Magnitude 7.1 earthquake hits the Philippines! CNN
1,RT @QueenPetraK: 1 Retweet = 1 Prayer  #PrayforVisayas
1,RT @FeedTheChildren: Please pray for the people of the Philippines. A 7.2 earthquake hit Cebu and surrounding area today. Two of our staff â€_
1,"Bible Prophecy, Rapture, 7.2 Earthquake Philippines Oct 14 2013 | Watch: http://t.co/Xs2KJ3bTba"
1,RT @earthskyscience: Powerful 7.2-magnitude earthquake has rocked southern islands in Philippines.  http://t.co/d5hdAFcXQE http://t.co/6pUkâ€_
1,Magnitude-7.1 earthquake hits the Philippines:        http://t.co/wBso0bkbij
1,RT @QueenPetraK: 1 Retweet = 1 Prayer  #PrayforVisayas
1,Historical Loboc Church after the Earthquake. :(( http://t.co/MNbmjIFl0b #PrayForBohol #PrayForCebu
1,"RT @JeJeQueenKATH: Don't Tweet It.. Do IT! mdami n nman pampam, mga eseknadora lalo n mga jejes!!  #PrayForVisayas"
1,"Sad,sad,sad news..._Ÿ™è_Ÿ™è#PrayForBohol #PrayForCebu"
1,"It hurts my heart seeing the damage of the earthquake that hit Bohol. The Philippines is my 2nd home, it's part of who I am. Urgh. &lt;/3"
1,Major earthquake hits the Philippines - http://t.co/w16B3PW665
1,"Lord,help us... #PrayForVisayas"
1,RT @inquirerdotnet: INFOGRAPHIC: Map locating the epicentre of a 7.1-magnitude quake that hit central Philippines http://t.co/UztvhpRuPq | â€_
1,"RT @NewEarthquake: 5.0 earthquake, 2km SSE of Clarin, Philippines. Oct 15 10:42 at epicenter (14m ago, depth 23km). http://t.co/KKMtEbCOWg"
1,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Yâ€_
1,RT @YanTayoEh: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http://t.coâ€_
1,RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW
1,RT @BILLYversCebu: So this is what happened to Gaisano country mall. #PrayForVisayas http://t.co/AV3zX8TkXV
1,I hope you really pray for them because your tweets won't make a difference #PrayforVisayas
1,RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW
1,Emang di pilipina ada apaan min ?@Update_Transfer: #PrayForPhilippines #PrayForVisayas
1,RT @owyposadas: Awwwww :( #PrayForVisayas
1,Let's say our prayers for those affected by the earthquake. #PrayForVisayas #earthquakePH
1,"RT @ryanb0n: Pray it really works. Dont tweet it, just do it!!  #PrayforVisayas"
1,@G2BArmyCebu Keepsafe ! #PrayForVisayas #PrayForCebu  -- Hâ™¥
1,"RT @NewEarthquake: 7.2 earthquake, 2km S of Nueva Vida Sur, Philippines. Oct 15 08:12 at epicenter (10m ago, 25km Tagbilaran, depth... httpâ€_"
1,Praying for everyone in Bohol and Cebu esp. for my relatives there. #PrayforBohol #PrayForCebu
1,@tomlinsondisney yep. search for #PrayForVisayas and you'll see the church is destroyed by the earthquake :(
1,RT @GandangGabiVice: This is really heartbreaking :'( #PrayForVisayas http://t.co/PihNhUmwiW
1,RT @SaklapFriend: God is good all the time. #PrayForVisayas
1,#PrayForVisayas Earthquake go away don't come again another day .. people wants to live in peace ...
1,#PrayForVisayas Keep safe everyone! :(
1,RT @kristeeelclear: Bohol &lt;/3 :( Please pray for our fellow Filipinos affected by the earthquake #PrayForVisayas
1,RT @japantimes: 7.2M quake jolts Philippines http://t.co/U2MJ09U5V6
1,RT @owyposadas: Awwwww :( #PrayForVisayas
1,11:11 #PrayForVisayas sana okay lang sila
1,"RT @juanxi: Please spread the word. Mga kababayan sa Visayas, please use #rescuePH for information about people needing rescue. We will..."
1,#PrayForVisayas _Ÿ˜”_Ÿ˜”_Ÿ˜”_Ÿ˜”_Ÿ˜”
1,"RT @Chakan3ss: Congrats sa #GenesisPilot gnda ng effects ramdan ang #Earthquake sa Cebu and Bohol, Loboc church in Bohol #PrayforVisayas anâ€_"
1,RT @jpagreg: #prayforbohol #prayforcebu
1,#PrayForVisayas Keep Safe EveryOne
1,RT @miggoww: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (cto) http://t.coâ€_
1,RT @erictayagSays: #bohol earthquake emerging as a major #ph earthquake Let us pray many lives were spared Let us take stock how to respondâ€_
1,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay â™¡
1,RT @HoyJanna: #PrayForVisayas _Ÿ˜°
1,#PrayForVisayas my relatives are okay naman ata ehh.. :(
1,RT @sunstarcebu: Meat vendor at Mandaue City Public Market killed after getting buried in debris. via @lagunda23 #Cebu #earthquake
1,"My girls are in the Philippines and there was an earthquake there today, hope they are ok! I feel like a worried mom! :/"
1,"RT @juanxi: Please spread the word. Mga kababayan sa Visayas, please use #rescuePH for information about people needing rescue. We will comâ€_"
1,RT @AngNasaBabaNito: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http:â€_
1,Let us pray all those affected by the massive earthquake off in Negros Oriental for their safety &amp; well-being. Lord is w/ us #prayforVISAYAS
1,"7.2 quake hits central Philippines, killing 6 - The Hindu http://t.co/d5OmOK21LS"
1,Grabe talaga yung nangyare sa Cebu. Thank God di tayo inabot ng lindol. #PrayForBohol
1,"Ang ganda ng gising ko pero pagbukas ko ng Twitter, trending ang Earthquake magnitude 7.2 sa Bohol Grabe ang Lakas Nun :( #PrayForBohol"
1,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dDâ€_"
1,RT @suthichai: à_Åà¸œà_ˆà¸™à¸”à¸´à¸™à_„à¸«à¸§à¸«à¸™à¸±à¸Åà¸—à¸µà_ˆà¸Ÿà¸´à¸¥à¸´à¸›à¸›à¸´à¸™à¸ªà_Œ Magnitude-7.1 earthquake hits the Philippines http://t.co/KiWcauu2xo
1,"Magnitude 7.4 quake hits Philippines, no tsunami threat | Reuters http://t.co/Au2UzVqlNR"
1,RT @RT_com: UPDATE: Six killed after 7.1 #quake hits southern #Philippines (PHOTOS) http://t.co/0J6Eg19Gws
1,I just heard from the news. I can't imagine how terrible the experience must be for those who are affected. #PrayForBohol #PrayforCebu
1,huhuhu grabe kusuga sa linog bsan diare sa dipolog may gne wah ray nangaguba..  #PrayForVisayas  #PrayForMindanao
1,RT @BBCNews: Deadly quake strikes Philippines http://t.co/wM5CMa9wvN
1,Stay safe everyone! Pray and hope. _Ÿ™è #PrayForVisayas
1,RT @ADMU_WVT: Our hearts and prayers go out to all our brothers and sisters in Visayas and Mindanao. Stay strong! #OBF #PrayforVisayas #Praâ€_
1,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay â™¡
1,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Yâ€_
1,Sad to hear the quake news. Heard these historical churches were ruined. #prayforbohol #prayforph _Ÿ™è http://t.co/UzvACiue7i
1,RT @SaySAMthing_: Dont tweet it. Do it :) #PrayForVisayas
1,Several killed in Philippines earthquake http://t.co/Zx7WE9CqC3
1,RT @BeaDCuenca: #PrayForVisayas _Ÿ˜_
1,"RT @nprnews: Strong Quake Hits Central Philippines, Aftershocks Continue http://t.co/5t8uFWL6qe"
1,Daghana'g naguba sa Tagbilaran oyy. #Earthquake #Bohol #FB
1,"RT @nprnews: Strong Quake Hits Central Philippines, Aftershocks Continue http://t.co/5t8uFWL6qe"
1,#prayforBohol http://t.co/lJczvAi5R2
1,"RT @AyyTangaLangDre: Baclayon Church is one of the oldest Catholic churches in the Philippines, built in 1727. #earthquake #PrayForVisayas â€_"
1,#PrayForBohol #PrayForCebu _Ÿ™è_Ÿ™è_Ÿ™è
1,Ampo ug salig sa Ginoo katawhan sa Bohol ug Cebu. #PrayForVisayas
1,"RT @thevibrantditch: To everyone in Visayas right now who are affected by the earthquake, please take care! #PrayForVisayas"
1,RT @gretchenho: Heartbreaking to see the Churches have collapsed :( Hope everyone is okay. Keep safe still. Let's #PrayForVisayas.
1,"Just heard from Fleur, my assistant in the Philippines, that a 7.2 earthquake hit nearby bringing down buildings.... http://t.co/H83DBlyQYV"
1,RT @CBCAlerts: Magnitude 7.2 earthquake strikes Bohol province of #Philippines.
1,#PrayForVisayas pagdasal po natin yung mga filipinos out there :)
1,#prayforCebu #PrayForBohol #PrayForVisayas #PrayForThePhilippines
1,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Yâ€_
1,So bale nagising ako kasi gumagalaw yung kama ko. #PrayForVisayas
1,Please do include on your prayers the victims of the Massive Earthquake. #PrayForVisayas #earthquake
1,So hearthreaking!! #PrayforVisayas #PrayforPhilippines http://t.co/mDI872Nmm2
1,Even behind the darkest Clouds...the sun still shines! #PrayForCebu #PrayForVisayas
1,RT @kimpoyfeliciano: Praying for the safety our brothers and sisters in Cebu and Bohol. #earthquake #PrayForVisayas
1,RT @enzodeocales: 411 Year old Loboc Church in Bohol is badly damaged by a 7.2 earthquake. Very heartbreaking ;'(( #PrayForBohol http://t.câ€_
1,RT @kimpoyfeliciano: Praying for the safety our brothers and sisters in Cebu and Bohol. #earthquake #PrayForVisayas
1,RT @gretchenho: Heartbreaking to see the Churches have collapsed :( Hope everyone is okay. Keep safe still. Let's #PrayForVisayas.
1,"RT @AyyTangaLangDre: Baclayon Church is one of the oldest Catholic churches in the Philippines, built in 1727. #earthquake #PrayForVisayas â€_"
1,RT @krungy21: #prayforbohol #prayforcebu
1,RT @jasminip: #prayforBohol #PrayForCebu _Ÿ™è_Ÿ™è_Ÿ™è_Ÿ™è
1,"Deadly quake strikes Philippines: An earthquake measuring 7.2 magnitude hits the central Philippines, killing ... http://t.co/Pw8H32UxD1"
1,RT @krungy21: #prayforbohol #prayforcebu
1,RT @krungy21: #prayforbohol #prayforcebu
1,Praying for our brothers and sisters from Visayas; I hope they're all fine. #PrayForVisayas  #PrayForThePhilippines #earthquake
1,RT @krungy21: #prayforbohol #prayforcebu
1,over 110 aftershocks noted :( that's too much...#PrayForVisayas #earthquake
1,RT @babyren16: â€œFor My house will be called a house of prayer for all the peoples. Isaiah 56:7 #PrayForVisayas Cebu and Bohol. #Philippineâ€_
1,RT @disguised101: @danicelorenzo: i pray for the safety of the people there in visayas #earthquake #Philippines http://t.co/aNW5FJW3pS Stâ€_
1,RT @krungy21: #prayforbohol #prayforcebu
1,"Grabe natulog lang ako, andami ng nangyari :( #PrayForVisayas #PrayForBohol #PrayForCebu"
1,RT @krungy21: #prayforbohol #prayforcebu
1,"RT @DuudeItsKaren: Saddened to hear about the earthquake that hit the Philippines today. Praying for everyone there, including my family. #â€_"
1,RT @BBCNews: Deadly quake strikes Philippines http://t.co/wM5CMa9wvN
1,RT @AngeL_LocKring: This is beyond imagination! Heart-wrenching! #PrayForVisayas #PrayForBohol #PrayForCebu http://t.co/eclKkM7J52
1,RT @krungy21: #prayforbohol #prayforcebu
1,My prayer goes to all the Bohol and Cebu victims of the earthquake earlier. #PrayForBohol #PrayForCebu
1,RT @Blaze_2014: Let us all pray for our brothers and sisters in Cebu and Bohol. #prayforcebu #prayforbohol _Ÿ™è
1,RT @WorldVisionNZ: Casualties from 7.2 #earthquake in the #Philippines is now 20+ according to authorities
1,Pati Cebu? Aw. #PrayForVisayas Aguy :(
1,"Strong quake shakes central Philippines, kills 12: MANILA, Philippines (AP) â€” A 7.2-magnitude earthquake colla... http://t.co/1qCmkxlWKL"
1,Let's pray for those who are in Visayas and Mindanao. #prayforcebu #prayforbohol #prayforleyte #PrayForVisayas #prayforMindanao
1,RT @krungy21: #prayforbohol #prayforcebu
1,RT @QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.
1,â€œ@krungy21: #prayforbohol #prayforcebuâ€ù
1,Terrible earthquake.... #prayforcebu #prayforbohol #prayfornegros... this is really make me feel superâ€_ http://t.co/WAeXlNqNP5
1,"RT @CuteLovesMsgs: Before anything else, #PrayForVisayas"
1,RT @kwissaaaaan: Earthquake _Ÿ˜__Ÿ˜”_Ÿ˜£_Ÿ˜__Ÿ˜¥_Ÿ˜°_Ÿ˜“_Ÿ˜©_Ÿ˜«_Ÿ˜¨_Ÿ˜±_Ÿ˜– _Ÿ™è_Ÿ™è_Ÿ™èâ›ªâ›ªâ›ª #PrayForBohol #PrayForCebu #PrayForVisayas #PrayForMindanao #PrayForPhilippines http://t.coâ€_
1,RT @jyramay: #PrayForBohol #PrayForVisayas
1,RT @QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.
1,RT @moreFUNinUST: #PrayForVisayas _Ÿ™è_Ÿ™è_Ÿ™è
1,â€œ@QuoteNiDoraemon: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.â€ù
1,"RT @Samledesma: Keep me safe, my God, for in You I take refuge.-- Psalm 16:1 #PrayforCebu #PrayforBohol"
1,RT @VhongX44: #prayforbohol #prayforcebu
1,We can face any fear &amp; trials when we know the Lord is with us. #PrayforVisayas
1,RT @moreFUNinUST: #PrayForVisayas _Ÿ™è_Ÿ™è_Ÿ™è
1,RT @JuliElmoMEDICS: Stay safe over there Adiks and fellow Filipinos. #PrayForVisayas
1,Earthquake Strike on Cebu and Bohol at 7.2 - October 15 2013 (VIDEO) | Pinoythinking: http://t.co/j8su0TCL5t #EARTHQUAKE #cebu #bohol
1,RT @moreFUNinUST: #PrayForVisayas _Ÿ™è_Ÿ™è_Ÿ™è
1,Sto. Nino Cebu. #PrayForVisayas #repost http://t.co/ezFJUt8tCc
1,Repost! Let's all pray for our safety. #ig #igers #igersph #igerscebu #prayforcebu #prayforboholâ€_ http://t.co/baSU6NhevG
1,RT @cebudailynews: All malls in #Cebu closed. Malls are assessing damage and will be open until further notice.|@iloveaileenyap
1,@WagAssuming: Devastation of Nueva Ecija due to typhoon santi. And now earthquake in Cebu and Bohol.  #PrayForVisayas #PrayForNuevaEcija
1,RT @laar_b: Magnitude 7.2 hits Visayas 110 aftershocks as of 11am 20 casualties #prayforcebu #prayforbohol _Ÿ™è_Ÿ™è
1,RT @Samledesma: 20 dead in Visayas quake - Yahoo Philippines News http://t.co/adV8rF7hSg
1,RT @WagAssuming: Devastation of Nueva Ecija due to typhoon santi. And now earthquake in Cebu and Bohol.  #PrayForVisayas #PrayForNuevaEcija
1,RT @krungy21: #prayforbohol #prayforcebu
1,Officials: Death Toll Rises to 20 in 7.2-Magnitude Quake in Central Philippines: Officials: Death toll rises t... http://t.co/ei8o0bc2y4
1,RT @MaeAbi: #earthquake aftermath. Babies rescued from the ICU. Picture by Ann Guevarra. #PrayForVisayas http://t.co/PmLaZ6sNCa
1,"RT @almirateng: The news about the major, 7.2-magnitude earthquake in bohol and cebu gave me goosebumps! Lets all #PrayForVisayas"
