target,tweet
1,"RT @KHOU: If you're wondering about a loved one in the West, Texas area, a hotline has been set up. Call 254-202-1100. http://t.co/boJzh ..."
1,@DrueSchnelle explosion at a fertilizer plant near Waco http://t.co/igDgyh8iKt
1,"RT @wxbrad: Full amateur footage. CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas: http://t.co/6cGCbPba9j  #westfire #west ..."
1,"Prayers for the WACO,TX Fam!!! Explosion hits fertilizer plant north of Waco, Texas http://t.co/vXzpD8g6td"
1,"RT @LifeAsBros: Thoughts and prayers go out to those who were involved in the fertilizer plant explosion in West, TX."
1,RT @BaddieKayla: R.I.P. to all of the victims of the fertilizer plant explosion in Texas. #PrayForTexas
1,RT @CharmOfTheSouth: Keep Texas and Waco in your prayers tonight. Over 60+ dead. Let us stay strong as a nation as always do in times of ...
1,RT @Breaking911: EXPLOSION CAUGHT ON VIDEO: A dad records video of fertilizer plant on fire. Then it explodes @brianstelter http://t.co/ ...
1,"RT @jhacevedo: Wow scary video of father and son at #Waco #West,TX #fertilizerplantexplosion http://t.co/8qXuRc2aja"
1,Wow. RT @jaredbkeller: This video of the Texas fertilizer plant explosion is absolutely horrifying http://t.co/G5pa5LeLwD
1,"RT @BuzzFeed: UPDATE: Massive Explosion in West, Texas - 60 or 70 dead, many more injured http://t.co/xb440yHBkR"
1,"RT @D_RDaniel: damn you never know what will happen, live life, and enjoy it! #blessed #prayforwest"
1,"Bumbo! RT @ShifterKart jesus CHRIST o_o CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas: http://t.co/0OuxiSZVtq via @youtube"
1,"Explosion hits fertilizer plant north of Waco, Texas http://t.co/aM0j6WoiCe"
1,"RT @KshaClark: A fertilizer plant exploded.... believing to have injured or killed hundreds. That's what I read, #PrayForTexas"
1,"RT @YourAnonNews: West, Texas isn't in west Texas. It is in Central Texas, along I-35, some 18 miles north of Waco. | http://t.co/eEvlbzgUIO"
1,"RT @RedCrossDFW: RT @HumanityRoad: Emergency hotline set up for people needing info on loved ones in #West, #TX - 254-202-1100. #TXFire  ..."
1,"RT @abc13SoniaAzad: #West fire: more than 200 injuries, 40 critical. 75-100 homes, businesses destroyed. #abc13"
1,RT @dictionarry_: So far this week - #prayfortexas  - #prayforboston  - two 14 year olds killed a homeless man as a dare - bomb threats  ...
1,It's been one hell of a week... #PrayersForBoston #PrayForWest
1,RT @SorryNotSoorry: #PrayForTexas. Praying for all the injured people and hoping for no casualties. _Ÿ™è_Ÿ™è
1,"RT @YourAnonNews: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas - #WestExplosion - http://t.co/Ja06rhpqsq (video)"
1,Multiple fatalities now reported at Texas plant explosion area.
1,@BrigitteVelez: Katy is an hour away from Waco. we're next. prepare yourself. waco is in west texas...
1,RT @DCC_Olivia: So sad for West Texas....no words. Just prayer.
1,"RT @PBandJenelley_1: Wow, this is insane... #PrayforTexas _Ÿ˜¥_Ÿ’”"
1,"RT @KshaClark: A fertilizer plant exploded.... believing to have injured or killed hundreds. That's what I read, #PrayForTexas"
1,The worst news to hear right before I go to bed. #PrayForTexas A Fertilizer plant exploded. http://t.co/Awktr2jtDd
1,RT @CNN: Explosion at a Texas fertilizer plant may have injured more than 100. Details and video live on @CNN TV.
1,RT @Dutch_Oven45: Prayers are with those affected by the explosion in Waco.  God bless
1,I hate hearing about all these tragedies on the news. When is something good going to happen? _Ÿ˜” #PrayForWest #PrayersForBoston
1,"First 5 min of scanner traffic. West, TX Explosion Scanner Audio on YouTube - http://t.co/UomkjNGtGd"
1,RT @AmielGrant: Jesus Christ. You guys see the video of the Texas plant explosion?! My god
1,RT @SorryNotSoorry: I have no words. This is terrifying. #PrayForTexas. http://t.co/mR6FK8FUee
1,RT @epPaulZimmer: Just heard about what happened in Texas #prayfortexas http://t.co/fvY7a0sNO7
1,RT @TeamAthleteLife: Lets see how many retweets we can get for #WestTx _Ÿ™è  #PrayForTexas.  All athletes Unite and pray for everyone invol ...
1,RT @roncorning: Apartment near explosion in #West http://t.co/YAaOR3YOs7
1,There's a bomb explosion again in Texas. From a fertilizer plant. 0_0 #PrayForTexas
1,"â€œ@FactBoook: BREAKING NEWS: 70 people reported dead because of power plant explosion in Waco, Texas.â€ù WOW"
1,RT @YourAnonNews: WATCH: Recorded footage of the #WestExplosion: http://t.co/FSCnUNyeY0 #WestTX
1,"RT @NewsBreaker: BREAKING: 70 people confirmed dead, incl 5 firefighters, 1 police officer Hundreds more injured in W. Texas explosion h ..."
1,RT @priss_murillo: #prayfortexas &lt;3
1,West is going to have way more causalities than Boston #prayforwest
1,"RT @notiWTF: AHORA- Captado por la cÃ¡mara: ExplosiÃ_n de Waco, Texas [VIDEO] http://t.co/zl9TnYsx5F  #NotiWTF  VIA @OpyMorales"
1,RT @PNav57: 60+ dead 200+ injured being reported after #explosion at #fertilizerplant in the town of #West near Waco...just sad if its true
1,RT @jimmaaayw: https://t.co/5TEeaJ2Ryv holy fuck.... #prayfortexas
1,"RT @anne_waiver: Oh my god, this is so scary #PrayForWaco #PrayForTexas _Ÿ˜¨_Ÿ˜¨ http://t.co/DRghWFUdb7"
1,@MichaelSkolnik: this video of the explosion in West Texas is fucking insane... http://t.co/0dBz02sZVx my God!
1,"OHMYGOD RT @NatureBoyHD: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/Z07E0VB2nl"
1,RT @WalkingDeadPrbs: Terrible stuff and things going on #PrayForTexas #PrayForBoston
1,RT @Megan_Docherty: Oh my god this video is actually so frightening #PrayForTexas https://t.co/Qmarx5plnE
1,RT @YourAnonNews: A building destroyed by the #WestExplosion via @Bird1304 http://t.co/BjU19rIEjM
1,"70 people already confirmed dead in West, Texas.. #PrayersForTexas.."
1,Les is in Waco but I think she is okay. I think she is at least 20 miles from the explosion...
1,RT @trentmkays: A man and his kid were recording the fertilizer fire from a distance. Then it exploded. The explosion is startling: http ...
1,@Christopher_Gav An explosion in texas just happened!
1,"RT @MichelleDBeadle: Terrifying. This week is crap RT @YourAnonNews: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http: ..."
1,"RT @KarlRove: RT @RedCrossDFW: RT @HumanityRoad: Emergency hotline set up for people needing info on loved ones in #West, #TX - 254-202- ..."
1,@IJustTweeted0_o: â€œ@bootywarria: wtf happened in texas ?â€ù&gt;&gt; fertilizer plant blew up in Wacowow smh
1,RT @NBCDFW: Mayor of West we need your prayers http://t.co/FGu0ywG7Zn #westexplosion
1,Se pasan otra tragedia mas ahora en texas otra explosion...
1,Terrifying events this week. Prayers go out to all of the victims and their families!  #waco #Boston
1,"Video of the explosion in Texas, prayers are with them   http://t.co/uN9itXJtoF"
1,"RT @BBCBreaking: Dozens seriously injured after fertiliser plant explosion in Texas town of #West, medical directors say http://t.co/00F ..."
1,RT @BlessedTeen: Prayers to everyone in west Texas. God bless y'all.
1,RT @CarolineManzo: Just reading about explosion in Texas - my thoughts are with you all - stay safe!  xoxo
1,"@sebmusset West, Texas. Ce n'etait pas en Waco, je crois."
1,RT @therealjonlee: This video is absolutely gut-wrenching and heartbreaking. Praying hard for West. http://t.co/YzG4R7HipB #PrayForWest
1,"60 Killed, Hundreds Injured In Fertilizer Plant Explosion Â« CBS Dallas / Fort Worth http://t.co/S9y1WMMK6N #US"
1,RT @CenTexRedCross: For information on family &amp; loved ones in #West there is an emergency hotline set up. 254-202-1100
1,RT @victoriaxo2: #prayfortexas _Ÿ’œ
1,"RT @TexasPrepares: Our partners w/@afasterdisaster created this map of the West, TX explosion: http://t.co/uP0PER5hzl (Triage location a ..."
1,RT @dallasnews: West mayor says only 5-block radius near fertilizer plant has been evacuated
1,My heart goes out to the dozens killed in #Texas during the explosion.. I hope no one else gets hurt.
1,#prayfortexas omfg what is happening to this world
1,RT @CenTexRedCross: Red Cross is working with local emergency management to identify shelter locations. #West
1,Texas authorities reporting 60-70 dead and over 200 injured after fertilizer plant explosion. #westexplosion http://t.co/MzL6c2LxDj
1,"Authorities: Fertilizer plant explodes near Waco, Texas - Apr 18 @ 12:14 AM ET http://t.co/Mo9aaSVjkd"
1,RT @bosshogswife: Prayers for all the people in Boston and West Texas tonight! #liftthemup
1,Just now finding out that wasn't an earthquake I felt tonight. So freakin' sad. Sending prayers out tonight for #WestTX #pray
1,RT @SorryNotSoorry: View from the sky after the explosion. Crazy. #PrayForTexas. http://t.co/eKNdQlXv7Q
1,"Another terrible explosions occurred today in Waco, Texas. #prayfortexas"
1,"RT @CalebQuickstep3: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/eOtvaiOqt5 via @youtube You have to be ki ..."
1,"â€œ@SorryNotSoorry: I have no words. This is terrifying. #PrayForTexas. http://t.co/vdl4kOE9Upâ€ù speechless, this is so scary #PrayersForTexas"
1,"RT @AwZaynMalik: i literally wanna cry this is so sad and scary, my heart dropped https://t.co/06WLkW2Mh1 please #prayfortexas"
1,RT @kristahakk: #PrayForTexas _Ÿ’•
1,"70 dead peoples? i literally crying, my thoughts and prayers goes for those victims #prayfortexas"
1,"Mayor of #West, Texas:  Please send us your prayers.  There's a lot of people who won't be here tomorrow."
1,The blast flattened homes in a five block radius according to Mayor Muska. #westtx
1,"Explosion hits fertilizer plant north of Waco, Texas http://t.co/QxEYTLy8aI"
1,RT @9NEWS: Video captures Texas fertilizer plant explosion http://t.co/Ia2wyD0PUB #9NEWS
1,"CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/TkyfLST8QS via @youtube @imarlenequinto"
1,Praying for the families in the Great State of Texas that were involved in the Fertilizer Plant explosion.
1,"RT @stealingsand: rt @[..] To add to the worry, this is an environmental disaster. Anhydrous ammonia can be deadly. #prayforwest http:// ..."
1,RT @kaylc1: #West #prayforwest This is a picture of the West Fire Dept Please pray for them and the families in this small town http://t ...
1,Texas Waco bombed blows up
1,"RT @awireman: You can feel the force of the explosion in this video out of Waco, Texas; just tough to watch really... http://t.co/BTkhwq0J5z"
1,@cnnbrk: At least 2 people are dead in an explosion at a fertilizer plant in Texas. http://t.co/CdjWnVDD3N Holy Shit Fire
1,"RT @LazUhhhBro: Smh, people acting like Texas was bombed... False. A Fertilizer plant exploded... So quit overreacting and saying otherwise."
1,Seriously?? #Liberals already using #westexplosion for political chatter! You people have no compassion #PrayForWest
1,â€œ@nickels_sarah: My heart is beating so fast...#prayfortexas #texasexplosion  https://t.co/VqizbMlXrwâ€ù wow
1,"RT @RobertAnthonyyy: Pray for Waco, not Texas. The other day we were, and still are, praying for Boston. Not Massachusetts, just saying."
1,"RT @MikeElk: There are only 2,200 OSHA inspectors for 8 million workplaces in the US http://t.co/03urg0mq1a #westexplosion"
1,RT @JCassidyMusic: Please keep the town of West Texas and all surrounding areas in your prayers tonight. God be with everyone involved.  ...
1,Just saw Waco explosion....can't even imagine this place in comparison if it went
1,"Been a rough week for this country. Remember, no matter how bad it seems, continue to trust in the Lord. #prayforwest&amp;boston #keepfaith"
1,That explosion in Texas is so scary
1,Amen. I'm about 40 miles south of West. Driven past the fertilizer plant many times. #Heartbroken @GayPatriot @dminor85
1,RT @ExJon: The West fertilizer plant was next door to two schools. Thank God this didn't happen earlier in the day.
1,RT @samvalera: â€œ@blacklipbastard: #prayfortexas #prayforboston #prayforshutthefuckupâ€ù lmaooo
1,RT @LoniLove: Prayers for West Texas...
1,This is one of the scariest things I've ever watched. #prayfortexas http://t.co/thG9m3op9a
1,Primero Boston y ahora Texas.  Â¿a donde vamos a parar?   #prayfortexas
1,Another explosion? Smh.. I hope those people in Texas are alright.
1,"RT @CNN: Explosion hits fertilizer plant north of Waco, Texas. Dozens hurt. http://t.co/2p7iMgqRET"
1,Prayers for everyone in that community in West Texas. That's just unreal.
1,RT @WhiteBoyPosts: Omfg watch this whole video through.. #PrayForTexas _Ÿ˜±_Ÿ˜±_Ÿ˜±http://t.co/YQskpsrjra
1,RT @davidlorr: Holy shit.... Watch it all. #PrayForTexas http://t.co/yCYJahbkm3
1,RT @blisscon: just watched the explosion. thoughts and sympathies to West.
1,this is the scariest and saddest thing I've ever seen #prayfortexas https://t.co/w5rBw4aNBi I can't even seeing hear this.
1,"RT @michrod: WOW! Video of the explosion: Fertilizer Plant Explosion Near Waco, Texas http://t.co/30b1nr3IcR"
1,Another awful thing happend. &lt;/3 #PrayForTexas #Waco #Texas
1,#prayfortexas _Ÿ™è_Ÿ™è_Ÿ™è
1,Now a Texas explosion? My heart goes out to these people
1,â€œ@shelbynhousman: Holy shit this video scared the shit out of me #prayfortexas http://t.co/HwIBjnc6GIâ€ù Holy fuck.... Watch this
1,"RT @bravesandbeer: A lot of the firefighters that are battling the Texas fires are volunteer firefighters from the small town of West, T ..."
1,Waco is just a bad place first that massacre  now an explosion
1,RT @TheSportsFreak: Discretion advised - but this video is somewhat chilling #Waco #Texas RT @Aki_DT: Waco Explosion http://t.co/N5obdFzPqJ
1,RT @CNN: At least two people have died after explosion at Texas fertilizer plant: http://t.co/QssJr1tVbW Details live on @CNN TV now.
1,Mass Injuries Reported in Texas Fertilizer Plant Blast: The massive fire and explosion outside of Waco damaged... http://t.co/j8YWlYHYj8
1,RT @RT_America: Numbers continue to change after Texas explosion. Confirmed for certain is an explosion leveled several blocks http://t. ...
1,RT @michellemalkin: These ghouls never stop. MT @TwitchyTeam Prof Erik Loomis blames #WestTx explosion on lack of unions &amp; bad zonin ...
1,"La explosiÃ_n no fue en Waco, fue en West, Texas! Waco esta muy cerca de West!"
1,My heart breaks for West Texas. &lt;/3
1,The news coming out of #WestTx is horrifying
1,"RT @orgsapiensa: Se registra sÃºper explosiÃ_n en una Planta de Fertilizantes en Waco, Texas, hasta el momento se reportan 60 muertos y mÃ¡ ..."
1,RT @CountryDarliin: #prayfortexas #prayforboston #prayforeveryone _Ÿ™è
1,"What about effects of toxic ammonia fumes in #West, #Texas - for first responders, locals, and the environment?"
1,Explosion at a Texas plant :-(
1,OhGosh . Just saw a video from the explosion in TX . _Ÿ˜Ÿ So crazy ! 100 people injured &amp; 2 fatalities . #PrayForTexas âù_
1,#prayforwest #prayforboston #PrayForAmerica my thoughts go out to Texas and Boston !!!!!
1,"RT @KSRAGER44: When we all wake up and see the real damage that this Texas explosion caused, that is gonna be terrible. #PrayforTexas"
1,RT @MisterPryor35: I can't believe this happened prayers go out to everyone affected by the explosion God be with them. #prayfortexas ht ...
1,"RT @DFWscanner: West, TX Explosion *UPDATE - Frisco FD is sending their Multi-Patient Vehicle ambulance bus to West. They are responding ..."
1,RT @ZachsMind: ...they used water to try to put out a chemical fire? Really? You have GOT to be kidding me! #WestTX #WestExplosion #Texa ...
1,"Facebook Friends &amp; Customers in Texas: If you are wondering how you can best help out with the tragedy in West,... http://t.co/YkDKnkgXPD"
1,â€œ@cnnbrk: At least 2 people are dead in an explosion at a fertilizer plant in Texas. http://t.co/fwJCTHpSEXâ€ù _Ÿ‘ˆ_Ÿ‘ˆ_Ÿ‘ˆ@KeepItReal_3
1,RT @davidlorr: Holy shit.... Watch it all. #PrayForTexas http://t.co/yCYJahbkm3
1,@SavvAssBriana: #prayfortexas  #prayfortexas  #prayfortexas  !!!!!!! #DEAD lmao
1,RT @BBCBreaking: VIDEO: Fire rages after explosion in Texas town of #West - dozens badly hurt &amp; buildings flattened http://t.co/iXXw ...
1,#PrayForTexas What is this world coming to _Ÿ˜_
1,RT @sidneylococo: http://t.co/t5HD3j4Ar3 this scared me shitless. #prayforTexas
1,"Waco, Texas explosion too??? Jesus is coming sooner than we think!"
1,RT @ChrisGeneroso: My thoughts and prayers go out to those affected in West Texas. Another horrible tragedy.. This is too much in a week ...
1,"#prayforwest for all those who are injured, everyone who is out there helping saving lives and the families who lost loved ones today ...."
