target,tweet
1,RT @ScottHanson: Shooting at LAX.  Terrible.  Hope the authorities got shooter immediately.  Many @nflnetwork colleagues flying back to LAXâ€_
1,RT @grasswire: #LAX UPDATE: Several people have been shot according to LAPD police scanner. Citywide tactical alert declared
1,RT @nypost: TSA person yells there is someone shooting. We sprint into runway - #LAX eyewitness accounts from @jforstrom...
1,Wow another shooting in an airport in LA
1,LA Airport 'Shooting' Prompts Evacuation http://t.co/EBTBxUNWmO
1,RT @Michael_Tonge: Prayers up.. Jeez. #laxshooting
1,RT @SandraFluke: Frightening shooting here in #LosAngeles @ #LAX. Victims need our prayers now.
1,"RT @BradLtv: #LAX UPDATE: Ground stop now in effect for traffic arriving at Los Angeles Int'l Airport, FAA says -@nbcnightlynews"
1,RT @CBSEveningNews: NOW: We're on the air for a @CBSNews special report on the #LAXShooting. @JeffGlor anchors.
1,@BloombergNews reports FAA has suspended flights into LAX. #LAXShooting
1,"If you #Follow #LAX make sure you are RT official guidance; verify x 2, tweet once."
1,"RT @TheSportsStreet: Breaking: (Non Sports Relating): Shooting at LAX airport, wow."
1,2nd shooter-WTF?? @LAScanner: LAX *Update: Report of 2nd suspected shooter in custody. LAFD reports total of 4 GSW patients at this time.
1,Reports: TSA agent and alleged gunman wounded in shooting at Los Angeles Airport. #LAX http://t.co/b2JGQEhgSO
1,#FAA halts flights heading into #LAX (@KTVU)
1,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX
1,#BREAKING NEWS: CBS REPORTS A SECOND ARMED MAN IN CUSTODY AT #LAX AIRPORT.
1,"RT @ABC Full story: Several people shot at LAX, one suspect in custody http://t.co/3fl59B4Gg1"
1,Shooting at LAX Terminal 3. #LAX #Shooting
1,@PoliticsCork: BREAKING: This is the current scene at LAX airport more images to follow. #CP http://t.co/3TROKlcFNh
1,RT @HarrisonAmy: Thinking of anyone in LAX airport or in the area. Hope people are keeping safe.
1,RT @Telegraph: Watch live: Los Angeles International Airport evacuated after shots fired http://t.co/CeCBbTFdzF #LAX
1,LAX airport evacuated after shooting \\ Circa \\  http://t.co/tGhJAaBj8M
1,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX
1,LAX shooting: Gunman opens fire inside Los Angeles Internationa Airport Terminal 3 http://t.co/ig60g3z1W4 #BreakingNews
1,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX
1,"#CCOT Shooting at LAX. 2 suspects in custody. 3 victims, per CBS news! Suspects in custody wearing camouflage clothing targeted TSA agents!"
1,"@topenews not several injured is top news, but stars evacuated. Joke journalism #lax"
1,"LAX Shooting: Officials Confirm 'Incident' At Airport, Witnesses Hear Gunshots: http://t.co/PZojzPXpHf"
1,RT @nbcnightlynews: LATEST: Suspect pulled out rifle and shot document checker at TSA checkpoint at LAX - @PeteWilliamsNBC reports
1,RT @BuzzFeed: There Are Reports Of A Shooting At Los Angeles International Airport http://t.co/9TgunRXajQ
1,"BREAKING: Incident reported at #LAX #shooting terminal, airport being evacuated. http://t.co/KjTgC4ATM9"
1,@AlArabiya_Eng: #BreakingNews: Shooting at Los Angeles Airport wounds three http://t.co/Qdd4jGcB9v via @AlArabiya_Eng
1,BREAKING: Reports of Shooting at LAX airport http://t.co/9kPRc4qxih ^nk
1,RT @RT_com: #LAX UPDATE: At least two people shot in Los Angeles airport  http://t.co/eUIMXsS0KA
1,Thoughts are with all those affected by #LAXShooting - just senseless!
1,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX
1,RT @911LAPD: #LAPD Central Bureau is now also on TACTICAL ALERT due to the incident @LAX_Official #LAX #poltwt
1,Shootings at Los Angeles International Airport inside Terminal 3 this morning; at least one TSA employee among... http://t.co/ZB8l4ZUekF
1,crazy shooting at #LAX
1,"BrandvÃ_snet har gjort klar til flere sÃ¥rede i #LAX. RÃ¸d er til alvorligt sÃ¥rede, grÃ¸n til lettere - via @cnnbrk http://t.co/NaQxrNmx3Q"
1,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.
1,RT @Jay_aRe76: I smell another #falseflag #LAX
1,RT @KNX1070: #BREAKING #KCAL9 airborne reporter says second suspect taken into custody in #LAX shooting
1,#LAX son of a bitch deserves to be hung by the balls and tortured one body part at a time till he finally dies  _Ÿ˜¡_Ÿ”ª_Ÿ”« #angry
1,"Shots fired at LAX, airport evacuated: ABC7 in Los Angeles reports that a TSA employee was shot at a security... http://t.co/QbF0KOtN7s"
1,It's always awesome to hear about a shooting at an airport you're scheduled to fly to within the month. #LAX
1,It's so weird I was there days ago in the same terminal #LAX #PrayForLAX
1,"RT @GlobalGrindNews: UPDATE: Shooting has ended, 2nd suspect taken into custody. More details to come... http://t.co/vRItUdL8uY #LAXshooting"
1,RT @JUDiJAiKRAZi: Prayers going out to the victims at #LAX _Ÿ™Œâù_
1,"RT @ABCWorldNews: MORE: Three people shot, suspect in custody in Los Angeles airport shooting http://t.co/6Y6SOtBdiy"
1,RT @THECOUNTnews: PHOTO: TSA AGENT SHOT IN CHEST! #LAXSHOOTING  http://t.co/GtmFrXDHla via @TheCountNews
1,"RT @ThisIsFusion: 3 people shot at LAX, suspect in custody via @ABC"
1,"RT @VibeMagazine: BREAKING: Gunman shoots several people at LAX, one suspect reportedly in custody http://t.co/RqRSWA7rgc"
1,Hasta el momento no hay informaciÃ_n oficial sobre el #LAX. Los rumores es que hay un sospechoso detenido pero se cree que hay mÃ¡s implicados
1,RT @seguifox13: BREAKING: LAPD says several shot at LAX airport
1,RT @detroitnews: Live video and Storify coverage: Shots reportedly fired at Los Angeles airport. #LAX http://t.co/W0ZK9MIEee
1,"No safe place in the world@VibeMagazine: Gunman shoots several people at LAX, one suspect reportedly in custody http://t.co/ZtyRGuz2gc"
1,Stuck at LAX. Someone opened fire on a TSA agent. Multiple victims. Locked down for who knows how long. Nothing going in or out.
1,RT @ezralevant: Los Angeles TV stations showing video feed of possible terrorist shooting at LAX airport. Toronto TV showing Rob Ford driviâ€_
1,"RT @AaronKatersky: #LAX witness tells @ABCNewsRadio gunman â€œlooked at me and asked TSA? When witness shook head, suspect moved on. http:â€_"
1,What's happened at #LAX? Hope everyone's okay x
1,My thoughts go out to everyone involved in the #LAXShooting. Hug your family and friends a little tighter today.
1,RT @Chris_Chmura: Live air traffic map for #LAX eerily light due to ground stop following #LAXShooting. Image: @FlightAware #travel http:â€_
1,"LAX Shooting: Officials Confirm 'Incident' At Airport, Witnesses Hear Gunshots http://t.co/dzwGwoNtOa via @HuffPostCrime"
1,RT @CHPsouthern: ADVISORY: Avoid LAX at this time. Century Blvd. closed prior to airport entrance. Call your airline for info. @LAX_Official
1,RT @CBSEveningNews: Photo from the scene of the evacuation at the #LAXshooting from photojournalist Eric Kayne (@photokayne): http://t.co/Aâ€_
1,RT @alertpage: #LAX At least one critical gunshot victim transported early on from LAX.
1,@KariByron  Shooting.  Follow #LAX
1,RT @ABC7: #LAX UPDATE: Ground stop issued for all flights coming into or leaving LAX http://t.co/u5lTveArpy via @ABC7Alysha
1,RT @theblaze: Shooting reported at Los Angeles International Airport - stay with @TheBlaze for updates: http://t.co/iiCqLIpa4S
1,RT @LauraWalkerKC: Reports the #LAX shooter had a rifle seem weird.  Handgun more likely imho.
1,"shooting at LAX airport, reasons i dislike people."
1,RT @cbschicago: A shooting has prompted the evacuation of Terminal 3 at #LAX. Full story at @CBSLA: http://t.co/CpyJyTXSIh
1,@BasedBieberLife LA Airport 'Shooting' Prompts Evacuation: The Los Angeles Fire Department says it is assisting law enforce...  @deadmau5
1,RT @CBCAlerts: Initial reports say gunman targeted #TSA agents at Los Angeles Airport. Conflicting reports re: suspect in custody. #LAX
1,RT @FoxNews: Witness says he heard about a dozen gunshots from inside the security gate at Terminal 3 http://t.co/o9YYW3qWPW #LAX
1,RT @USRealityCheck: Happening Now: Shooting at Los Angeles Intl Airport: A shooting has been reported at th... http://t.co/qAVobf7MBA http:â€_
1,RT @ToryBelleci: People are still being shuttled in to a secured location. Nerves are starring to settle. #LAXshooting http://t.co/7N9SIDp8â€_
1,RT @Bossip: They Shootinâ€™! LAX Evacuates Terminal 3 After TSA Agent Is Shot And Suspect Is Wounded In Airport Gunfire http://t.co/SAr6L5ONT0
1,RT @spencerspellman: WHAT?! Via @NYDailyNews: #LAX: Gunman opens fire at LAX http://t.co/P3CTRWR9XR
1,"RT @DamianISmith: @UniteRight @NPJules #LAXShooting Whaaat..? How did this happen? Didn't LA ban guns? Yeah, guess once again, bad people dâ€_"
1,Evacuation at Los Angeles airport after reports of shooting: At least one terminal of Los Angeles' internation... http://t.co/KZW840h4Ws
1,RT @jackmooring: Praying for the victims at LAX. God help us
1,FAA - Report of no departures from #LAX until further notice.
1,RT @KVUE: LIVE COVERAGE: Three people shot at #LAX; suspect in custody: http://t.co/0wa3xz4ZU5
1,"LAX shooting: Shots fired at Los Angeles International Airport, multiple injuries  http://t.co/sbfBcKrnnt"
1,Shots fired at #LAX...  it's reported that the suspect is in custody. 2-3 injured. I'm sure all flights will be delayed for at least 24hrs
1,RT @FoxNews: Passengers evacuated from terminal at Los Angeles International Airport after reports of gunshots http://t.co/o9YYW3qWPW #LAX
1,RT @AP: MORE: Possible shooting reported at Los Angeles airport: http://t.co/3GfYSGjjAt -CJ
1,"NBC News: At least 3 hurt, unknown if shooter is among injured. At least 1 in custody. President Obama briefed on #LAXShooting. @NBCLA"
1,RT @HeadIineNews: LAPD now reporting Ex-NSA chief Michael Hayden shot dead at #LAX Radical Christian group claims responsibility on its webâ€_
1,#LAX shooting: Graphic based on reports of shooting in Terminal 3 http://t.co/x1L5jesFuI
1,"RT @itele: Fusillade Ã  l'aÃ©roport de Los Angeles : les terminaux 1,2 et 3 ont Ã©tÃ© fermÃ©s #USA #LAX"
1,Denver Int'l Airport @DENAirport  DIA operations are normal. Passengers from DEN to LAX should check flight status w/airlines
1,Que carajo tienen los gringos en la cabeza que les encanta entrar a un sitio y dispararle a la gente? #LAXShooting
1,RT @yarotrof: Unconfirmed reports that ex NSA chief was gunned down in Los Angeles airport shooting  http://t.co/mEYBIIckDb
1,Los Angeles International Airport evacuatd aftr shots reportedly fird http://t.co/Le0KC225JC #CNN #gunfire #LAX #police
1,They caught the dude that shot up #Lax
1,Niggas shooting in an airport now smh
1,RT @dyrbert: Are my LA peeps alright? #LAXshooting
1,"RT @NBCLA: Early reports: 3 people wounded, including TSA agent, in #LAX shooting http://t.co/exk3bk4Tmv"
1,RT @SkyNewsBreak: Update - Officials say three people injured including gunman following shooting at Terminal 3 at Los Angeles Airport
1,RT @pascaljosh: Being told to step around bullet casings or blood.  As lots of evidence in the terminal. #LAX
1,Are you scheduled to fly to LAX today? Shooting at airport may cause major delays. Follow @kpcc for updates.
1,"RT @cnnbrk: Suspect at LAX was shot and is in police custody, source says. http://t.co/6iPMwBpriM"
1,RT @realtimwilliams: #BREAKING: Photo of alleged gun in #LAX shooting. Passengers told to step around bullet casings. via @pascaljosh http:â€_
1,You don't know what's going on at #LAX  but still post Facebook posts blaming someone. I get it that you are the worst kind of person.
1,RT @ibpluckin: Wow. Shooting at LAX airport. Completely closed down. Traffic backup for countless miles. Glued to the news.
1,RT @pascaljosh: Better shot of the rifle. #LAX http://t.co/hOYpBaZs32
1,RT @pascaljosh: There looks to be a rifle on the floor guarded by a police officer. #LAX http://t.co/7N368MKMi1
1,RT @RaniaKhalek: NBC News reporting that gunman is in custody. #LAXshooting
1,FAA Orders Ground Stop At #LAX After Shooting: No flights are departing from Los Angelesâ€_ http://t.co/W2ZDEIM2Cp
1,RT @globeandmail: #Breaking: Ex-NSA chief Michael Hayden shot dead at L.A. airport: report http://t.co/RGs4k9tUT2 #LAX
1,RT @grasswire: Locked in Virgin lounge with gunfire in airport. Very scary scene. #lax I heard at least 15 shots. - @M1970D:
1,RT @WPTV: PHOTOS: Shooting at Los Angeles International Airport http://t.co/lUS2hzenyg
1,"@AnthonyCumia How about the odds it was personal, over a woman, and nothing to do with his job or the airport at all? #LAXshooting"
1,"RT @JerseyDemic: Shooting at LAX airport? Honestly my next thought is, make sure to fly into Burbank instead.  Then i wonder if the person â€_"
1,RT @ksatnews: STREAMING NOW: Live coverage from Los Angeles of #LAXShooting: http://t.co/sBG2h7b0vZ #KSATnews
1,Our thoughts and prayers go out this morning to the victims at LAX. Here's to hoping for a speedy resolution to... http://t.co/EPO2a3GACD
1,"RT @ToryBelleci: It's filling up inside the secured area. People are mostly calm now, but very upset. #LAXshooting http://t.co/TAgllmSu9K"
1,yet another nutjob with a gun killing randomly in America #NotSurpisedAnymore #LAX
1,Police: Shots fired at LAX airport: CNN's Michael Holmes and Suzanne Malveaux report on an incident at Los Ang... http://t.co/yIgZGNXnii
1,Police: Shots fired at LAX airport: CNN's Michael Holmes and Suzanne Malveaux report on an incident at Los Ang... http://t.co/ZhSo3P4Li7
1,RT @pascaljosh: Better shot of the rifle. #LAX http://t.co/hOYpBaZs32
1,RT @el_pais: Ã_LTIMA HORA Un tiroteo en el aeropuerto de Los ÃÅngeles obliga a evacuar una terminal http://t.co/uhDyoyQGFb #LAX
1,RT @BuzzFeedNews: LAX UPDATE (per @LAX_Official):  - One suspect in custody  - Multiple shooting victims confirmed  - Press conference at 1â€_
1,The world is a scary place #LAX #SendingPrayers
1,RT @SEBHEUPDATE: Shooting at Los Angeles airport http://t.co/CuxYPlgs2x #SEBHEUPDATE
1,RT @peoplemag: LAX shooting: People at the airport share what's happening in real-time. http://t.co/Xl9XiKeU2c
1,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX
1,RT @realtimwilliams: #BREAKING: NBC now confirming CBS LA report from earlier that a TSA agent has been killed in #LAX Shooting.
1,RT @NBC12: UPDATE: TSA agent killed in #LAXShooting  Special Report coming up on NBC12 MORE: http://t.co/w85wLpciYB
1,Waiting at a hotel about a half mile from the airport. No idea when LAX might reopen or when flights will start flying again #LAXshooting
1,@BobbyDtv: â€œ@pascaljosh: Now being evacuated by police escort. Moving through baggage claim. Police are clearing rooms as we move. #LAXâ€ù
1,#LAPD to hold first briefing in 30 minutes on #LAXShooting at 14:30EST/11:30PST.
1,RT @Beltrew: Rt @Claire_Phipps: #LAX: several people reported injured after airport shooting â€“ live updates http://t.co/jQzmc8MTbl via @guaâ€_
1,SUIVI - Autre Photo de l'arme utilisÃ©e Ã  #LAX v http://t.co/cwkC94LgQU
1,Why was the suspect targeting TSA? So sad! #LAXshooting #LAX #socialmedia
1,"RT @LATimescitybeat: All flights at LAX grounded at the moment, FYI -- so no reason to attempt to go anywhere near the airport."
1,Catching up on the news. What are the chances the #LosAngeles airport gunman is a disgruntled former employee with a grudge? Just a guess..
1,RT @foxnewsradio: Reports of shots fired at #LAX. LISTEN to eyewitness testimony: http://t.co/AZdqGlPu7r
1,"BREAKING: One TSA agent killed, one wounded in #LAX shooting http://t.co/t1fU0tGPNq"
1,RT @ABC7: #LAX UPDATE: LAPD's West Bureau and South Bureau are in tactical alert due to the shooting http://t.co/u5lTveArpy
1,"Shooting at Los Angeles airport: Several people are reported wounded by gunfire, including a transport securit... http://t.co/zF6w5jbJHG"
1,"RT @YourAnonNews: BREAKING: One TSA agent killed, one wounded in #LAX shooting http://t.co/t1fU0tGPNq"
1,RT @miguelcbs4: #BREAKING @CBSNews special report on #LAXShooting about to begin @CBSMIAMI
1,Update: One person in custody after shooting at Los Angeles International Airport  http://t.co/WupIgtmXhW #LAX
1,RT @AP BREAKING: Police say suspect in custody following LAX shooting. #LAXShooting
1,"RT @BBCBreaking: Suspect in custody &amp; multiple victims at #LAX, official airport tweet says after shootings http://t.co/S7ZZP2WWAm #LAX"
1,"RT @CBSLA: #LAX UPDATE: #FBI, @Eric_Garcetti &amp; @LAPDChiefBeck to hold news conf. at 11:30A. Watch live @CBSLA.com, #CBS2, #KCAL9. Listen liâ€_"
1,"RT @BBCBreaking: Suspect in custody &amp; multiple victims at #LAX, official airport tweet says after shootings http://t.co/S7ZZP2WWAm #LAX"
1,"RT @CarlosWPLG: Photo: bloodied clothes, gun inside terminal. Shooting began before checkpoint and continued through? #LAXShooting http://tâ€_"
1,RT @RaniaKhalek: Thought experiment: How would you react if LAPD dropped a hellfire missile on #LAX to take out 1 shooter? Thatâ€™s how droneâ€_
1,"RT @DanceIt1: There has been another shooting at Los Angeles international airport, the world is not safe anyone."
1,"LAX shooting: Three people shot, suspect 'neutralized' - San Francisco News http://t.co/LdTckUAxbA"
1,RT @nbc15_madison: More: Gunman kills TSA official in #LAX terminal #NBC15 http://t.co/DVRq0YvOQS http://t.co/6zhnnibGpq
1,RT @myfoxla: #BREAKING: LAPD spokesperson says multiple victims in #LAX shooting. Live reports continue on Fox 11 and http://t.co/79oAYMungâ€_
1,"RT @PzFeed: SHOOTING AT LAX AIRPORT: -2 SUSPECTS -1 SHOT, 1 IN CUSTODY -AT LEAST 2 PEOPLE SHOT -8-10 SHOTS FIRED -SUSPECT HAD A RIFLE -FAA â€_"
1,RT @abc15: JUST IN: @PHXSkyHarbor confirms flights from #Phoenix to #LAX are delayed. Travelers urged to check flight status before headingâ€_
1,RT @SacIntlAirport: Outgoing flights to and from LAX  via SMF delayed indefinitely due to #LAXshooting. Call your airline for details
1,Tarps set up for multiple injuries: HLN's Mike Brooks talks about possible injuries at the LAX airport followi... http://t.co/j0N7zID6s5
1,RT @HeadIineNews: LAPD now reporting Ex-NSA chief Michael Hayden shot dead at #LAX Radical Christian group claims responsibility on its webâ€_
1,RT @AP: MORE: Suspect in LAX shooting in custody: http://t.co/8OiBemH3mx -CJ
1,Frightening if genuine. Note: slightly graphic. RT @TJD19083: LAX Terminal 3 Shooter Scene http://t.co/mw90DgRbJ1
1,RT @alexmorgan13: Praying for those involved in the LAX shooting. Scary thinking about how many times I've gone through that airport.
1,RT @911LAPD: There will be a Press Conference at 11:30am. Pls wait for the verified info as there are many versions of what happened. #LAX â€_
1,This is absolutely disgusting. So easy to hide behind your computer. Hate is ugly #LAX #Tragic http://t.co/5CobARVqLZ
1,RT @CharlieKayeCBS: BREAKING. Source tells @CBSNews TSA agent who was shot at LAX has now died; the suspect is an off-duty TSA agent.
1,"RT @GlobalGrind: UPDATE: NBC confirms TSA employee shot &amp; killed, another wounded http://t.co/jd4qQf4NJN #LAXshooting"
1,RT @guardian: LAX: several people reported injured after airport shooting â€“ live http://t.co/tv82BupcMr
1,RT @jorgeramosnews: Delayed flights at LAX. Gunman arrested. Multiple victims. Nothing will change in the country after this.
1,2 Wounded in Los Angeles Airport Shooting http://t.co/2SO5ZzdT4c
1,Witness: Mayhem: An eyewitness describes the scene after a shooting inside Los Angeles International Airport.       http://t.co/5u94vNEq6O
1,RT @911LAPD: There will be a Press Conference at 11:30am. Pls wait for the verified info as there are many versions of what happened. #LAX â€_
1,RT @CharlieKayeCBS: BREAKING. Source tells @CBSNews TSA agent who was shot at LAX has now died; the suspect is an off-duty TSA agent.
1,RT @WIBXnews: press conference for .#LAXTerminal3 @LAX_Official Los Angeles International Airport shooting http://t.co/pKFR4M2KJm
1,RT @ajam: BREAKING: Authorities say they have a suspect in custody after shooting at LAX; multiple victims reported http://t.co/yNqSc8pvNt
1,RT @alexmorgan13: Praying for those involved in the LAX shooting. Scary thinking about how many times I've gone through that airport.
1,All these people talking politics while someone has just lost a loved one..Its sick my prays go out to all of them RT #LAXShooting #LAX
1,Watch a LIVE STREAM of the News in Los Angeles About the LAX Airport Shooting: By Haley Longman If you... http://t.co/HXyKFgYJnI #gossip
1,"Suspect in custody after Los Angeles Airport shooting; multiple victims reported - @CBSLA, @LAX_Official http://t.co/s8dj29G916 #sp4zee"
1,#LAXshooting grinho loco dispara rifle y mata a dos personas
1,RT @RT_America: BREAKING: #LAX gunman was off-duty TSA agent according to @CBSNews http://t.co/Xl2TNS7zjN
1,RT @ap: MORE: Suspect in LAX shooting in custody: http://t.co/4AcDECu7qq -CJ
1,first photos of TSA agents at #LAX are appearing. http://t.co/Iv2bFucUUD
